estimated_time_minutes,employee_workload,priority_numeric,cost_per_minute,time_per_dollar,estimated_cost,is_complex_task,is_high_risk,dept_encoded,task_encoded,approval_encoded,priority_workload_score,dept_avg_delay_rate,task_avg_completion_time,employee_avg_workload,workflow_avg_cost,relative_to_task_avg,relative_to_workflow_cost,start_hour,start_day_of_week,start_month,started_in_business_hours,started_on_weekend,task_difficulty_score,quality_score,dept_encoded,task_encoded,approval_encoded
-1.6466754440632398,-1.2462020326909233,-0.4324446022121186,0.7030009306011321,-0.792079657864758,-1.0761190220511547,-0.25264557631995566,-0.5109149126021805,-0.7098486596618024,1.4115162266365275,1.202673651760263,-0.9778585697478617,0.6016132923646866,1.9278389460343714,0.8554180831606423,1.4660090510165578,-0.8025908753806441,0.0,-1.1930781396063004,0.49308397967714834,1.323195312918372,-0.7273596000380994,-0.635998728003816,-0.8032862500365402,-0.8412447720895077,-0.7098486596618024,1.4115162266365275,1.202673651760263
0.12487154291701948,-1.597442740890169,-1.314984606726646,-0.27827627892645157,-0.25203772749899434,0.04724984636041516,-0.25264557631995566,-0.5109149126021805,0.7020830353392963,1.4115162266365275,-0.01831482718416632,-1.2758347718040917,0.8534194959526665,1.9278389460343714,-0.7817214247553393,-0.08105308224364786,0.0799117313809378,0.0,0.6888627467471431,-1.0186706846370521,-1.2918151869203078,1.374835775794558,-0.635998728003816,-1.9882684251437133,-0.0880078849026094,0.7020830353392963,1.4115162266365275,-0.01831482718416632
0.13988465297617422,1.5637236329030415,1.3326354068169362,0.005480497686631141,-0.5371941076950364,1.035138073241047,-0.25264557631995566,1.9572730709832327,0.7020830353392963,-1.4371542610254853,-0.01831482718416632,2.597855854926899,0.8534194959526665,-0.9958392444642115,2.015595687195589,1.3449684473149235,0.507041049122371,0.0,1.1231567974440917,-1.522588906075119,0.7420818685097765,-0.7273596000380994,-0.635998728003816,1.9616721585468635,-0.3324795061825674,0.7020830353392963,-1.4371542610254853,-0.01831482718416632
0.33505508374518583,0.8612422165045502,-0.4324446022121186,-0.24445942888987865,-0.3003084471311074,0.8428752253957597,3.958114029012638,-0.5109149126021805,-0.003882812161253064,-0.01281901719447891,1.202673651760263,0.21404623847705853,0.5659992675544546,-0.6049677372710808,1.0182500275865998,0.7816376981402106,1.034077741690587,0.0,0.8336274303127926,-0.010834241760918475,0.7420818685097765,-0.7273596000380994,-0.635998728003816,0.7766899834396905,-0.5196573339526355,-0.003882812161253064,-0.01281901719447891,1.202673651760263
-1.1812690322294428,-1.597442740890169,1.3326354068169362,-0.21058372934934846,-0.3434542171978514,-1.0950896607350697,-0.25264557631995566,-0.5109149126021805,-0.7098486596618024,-1.4371542610254853,-1.2393033061285956,-0.9778585697478617,0.6016132923646866,-0.9958392444642115,1.0380386319439203,-1.080572371159788,-1.2199752498764762,0.0,-0.3244900382124034,-0.010834241760918475,1.0326385907140743,1.374835775794558,-0.635998728003816,-0.8032862500365402,-0.7491824858777756,-0.7098486596618024,-1.4371542610254853,-1.2393033061285956
0.18492398315363845,0.158760800106059,-1.314984606726646,-0.5283005419961636,0.4309158657231589,-0.5045165096522812,-0.25264557631995566,-0.5109149126021805,1.4080488828398456,0.6993486047210242,-0.01831482718416632,-0.7792077683770416,-0.12413706272893975,-0.1116090533994719,-0.10298950278127117,-0.9280322278685038,0.27673201296221933,0.0,-0.3244900382124034,-0.5147524631989853,1.0326385907140743,1.374835775794558,-0.635998728003816,-0.671621563913521,-0.1304697682489296,1.4080488828398456,0.6993486047210242,-0.01831482718416632
-0.4456266393308606,-1.2462020326909233,-1.314984606726646,-0.6109569880330635,0.9861132569629474,-1.009197444870523,-0.25264557631995566,-0.5109149126021805,1.4080488828398456,-0.7249866391099821,-1.2393033061285956,-1.1765093711186816,-0.12413706272893975,-0.19803501283151895,-2.431751794938376,-1.4408721896138015,-0.32497964506652444,0.0,-1.0483134560406508,-1.0186706846370521,-0.42014502030741446,-0.7273596000380994,-0.635998728003816,-2.1199331112667323,-0.371139480795557,1.4080488828398456,-0.7249866391099821,-1.2393033061285956
1.4310121180634818,-0.8949613244916779,-1.314984606726646,-0.32400881092463135,-0.1766743227479119,1.9768944424269919,-0.25264557631995566,-0.5109149126021805,0.7020830353392963,-0.7249866391099821,-1.2393033061285956,-1.0771839704332717,0.8534194959526665,-0.19803501283151895,0.15447744738952765,0.8219082959691099,1.5943289155437441,0.0,1.1231567974440917,-0.5147524631989853,-0.12958829810311673,-0.7273596000380994,-0.635998728003816,-1.856603739020694,0.016321729608817944,0.7020830353392963,-0.7249866391099821,-1.2393033061285956
1.4760514482409461,-1.2462020326909233,-1.314984606726646,-0.5315730966256533,0.4472208226868707,0.7290702601631637,-0.25264557631995566,-0.5109149126021805,-0.003882812161253064,-1.4371542610254853,-0.01831482718416632,-1.1765093711186816,0.5659992675544546,-0.9958392444642115,0.025094895959159588,-0.3084141658193069,1.7558066807061532,0.0,-1.33784282317195,0.9970022011152152,-0.7107017425117123,-0.7273596000380994,1.5723301886761007,-1.7249390528976747,-0.013928281132726776,-0.003882812161253064,-1.4371542610254853,-0.01831482718416632
-1.3614263529392998,-0.5437206162924322,0.4500954023024088,-0.4932386090336108,0.2755949676404542,-1.213360178472389,-0.25264557631995566,-0.5109149126021805,-0.003882812161253064,0.6993486047210242,-1.2393033061285956,-0.18325536426458153,0.5659992675544546,-0.1116090533994719,0.8554180831606423,-1.4009829421431308,-0.9444591402334969,0.0,0.6888627467471431,1.500920422553282,-1.2918151869203078,1.374835775794558,1.5723301886761007,-0.5399568777905017,-0.8412447720895077,-0.003882812161253064,0.6993486047210242,-1.2393033061285956
1.7312743192465767,-1.2462020326909233,-0.4324446022121186,-0.6632148893676231,1.6065665050200186,-0.16629050819538854,-0.25264557631995566,-0.5109149126021805,-1.4158145071623518,-0.7249866391099821,1.202673651760263,-0.9778585697478617,-1.9057009177520556,-0.19803501283151895,-1.8516629929209019,-1.1636304791818926,1.3839937308193306,0.0,-0.1797253546467539,1.500920422553282,-0.42014502030741446,1.374835775794558,1.5723301886761007,-0.8032862500365402,0.2681250366543762,-1.4158145071623518,-0.7249866391099821,1.202673651760263
1.536103888477565,0.158760800106059,-0.4324446022121186,-0.3878383677228083,-0.045943266140702495,1.163590805363971,-0.25264557631995566,-0.5109149126021805,1.4080488828398456,0.6993486047210242,-0.01831482718416632,-0.18325536426458153,-0.12413706272893975,-0.1116090533994719,2.5231733889608785,0.03274186465165034,0.9332863964007763,0.0,-1.1930781396063004,-1.0186706846370521,0.16096842410118103,-0.7273596000380994,-0.635998728003816,-0.14496281942144404,0.38082097408392623,1.4080488828398456,0.6993486047210242,-0.01831482718416632
